Gene name	Gene stable ID	Transcript stable ID
ch25hl3	ENSDARG00000093818	ENSDART00000191222
	ENSDARG00000115086	ENSDART00000190535
	ENSDARG00000115086	ENSDART00000183696
	ENSDARG00000115086	ENSDART00000181767
	ENSDARG00000114180	ENSDART00000190053
	ENSDARG00000111824	ENSDART00000129685
	ENSDARG00000111824	ENSDART00000188064
	ENSDARG00000111824	ENSDART00000165283
	ENSDARG00000111824	ENSDART00000158020
	ENSDARG00000111824	ENSDART00000169701
	ENSDARG00000112957	ENSDART00000192592
ppm1db	ENSDARG00000112471	ENSDART00000187130
ptena	ENSDARG00000115966	ENSDART00000189982
ptena	ENSDARG00000115966	ENSDART00000187354
ptena	ENSDARG00000115966	ENSDART00000181631
nufip1	ENSDARG00000101024	ENSDART00000161158
gpr26	ENSDARG00000116243	ENSDART00000182193
gpr26	ENSDARG00000116243	ENSDART00000180376
cul5b	ENSDARG00000117009	ENSDART00000181643
ube2v2	ENSDARG00000028198	ENSDART00000026578
zgc:173552	ENSDARG00000112175	ENSDART00000186481
agxt2	ENSDARG00000100709	ENSDART00000169024
	ENSDARG00000115428	ENSDART00000183124
	ENSDARG00000116792	ENSDART00000055465
	ENSDARG00000102803	ENSDART00000164480
or55e1	ENSDARG00000077211	ENSDART00000110420
	ENSDARG00000114676	ENSDART00000190776
zgc:153521	ENSDARG00000114037	ENSDART00000188021
	ENSDARG00000111014	ENSDART00000187804
	ENSDARG00000111014	ENSDART00000187561
lnx2a	ENSDARG00000112805	ENSDART00000191334
dusp6	ENSDARG00000116888	ENSDART00000181820
wdr44	ENSDARG00000114185	ENSDART00000186567
supt4h1	ENSDARG00000113969	ENSDART00000179809
gpr85	ENSDARG00000116501	ENSDART00000184625
stox1	ENSDARG00000116897	ENSDART00000184082
ptx3a	ENSDARG00000115027	ENSDART00000183415
dnajc12	ENSDARG00000086691	ENSDART00000127610
spryd4	ENSDARG00000114062	ENSDART00000192639
akr7a3	ENSDARG00000016649	ENSDART00000192352
akr7a3	ENSDARG00000016649	ENSDART00000014871
nsd2	ENSDARG00000110659	ENSDART00000187809
zgc:101806	ENSDARG00000115690	ENSDART00000180953
eaf1	ENSDARG00000113962	ENSDART00000188613
HOOK3	ENSDARG00000114329	ENSDART00000189408
HOOK3	ENSDARG00000114329	ENSDART00000180586
HOOK3	ENSDARG00000114329	ENSDART00000188793
rai1	ENSDARG00000076679	ENSDART00000106680
	ENSDARG00000105175	ENSDART00000188564
	ENSDARG00000105175	ENSDART00000172458
5S_rRNA	ENSDARG00000106504	ENSDART00000175089
	ENSDARG00000114175	ENSDART00000192575
	ENSDARG00000114175	ENSDART00000179884
U1	ENSDARG00000082273	ENSDART00000115713
5S_rRNA	ENSDARG00000082587	ENSDART00000115710
5S_rRNA	ENSDARG00000116531	ENSDART00000193231
	ENSDARG00000111047	ENSDART00000192870
	ENSDARG00000111047	ENSDART00000187661
	ENSDARG00000111047	ENSDART00000191854
5S_rRNA	ENSDARG00000116573	ENSDART00000189491
zeb2b	ENSDARG00000078416	ENSDART00000184286
zeb2b	ENSDARG00000078416	ENSDART00000171091
zeb2b	ENSDARG00000078416	ENSDART00000090019
5S_rRNA	ENSDARG00000114312	ENSDART00000189227
SHISAL2A	ENSDARG00000112217	ENSDART00000184544
5S_rRNA	ENSDARG00000114259	ENSDART00000181187
zgc:101559	ENSDARG00000115491	ENSDART00000191044
5S_rRNA	ENSDARG00000106236	ENSDART00000178651
5S_rRNA	ENSDARG00000111356	ENSDART00000192963
fthl28	ENSDARG00000076221	ENSDART00000113789
spon1b	ENSDARG00000110889	ENSDART00000192419
spon1b	ENSDARG00000110889	ENSDART00000191287
5S_rRNA	ENSDARG00000114921	ENSDART00000188933
nfe2l3	ENSDARG00000019810	ENSDART00000193264
nfe2l3	ENSDARG00000019810	ENSDART00000016135
nfe2l3	ENSDARG00000019810	ENSDART00000190182
5S_rRNA	ENSDARG00000115177	ENSDART00000190870
U2	ENSDARG00000082321	ENSDART00000118301
	ENSDARG00000111581	ENSDART00000183082
U6	ENSDARG00000110765	ENSDART00000181090
	ENSDARG00000083424	ENSDART00000117198
	ENSDARG00000112361	ENSDART00000063323
U6	ENSDARG00000113958	ENSDART00000193116
5S_rRNA	ENSDARG00000105912	ENSDART00000178595
5S_rRNA	ENSDARG00000107397	ENSDART00000176265
pigbos1	ENSDARG00000115717	ENSDART00000185927
U2	ENSDARG00000080774	ENSDART00000116298
smg1	ENSDARG00000116568	ENSDART00000190234
smg1	ENSDARG00000116568	ENSDART00000179931
5S_rRNA	ENSDARG00000102882	ENSDART00000169954
5S_rRNA	ENSDARG00000108578	ENSDART00000179225
prph2la	ENSDARG00000013134	ENSDART00000184030
prph2la	ENSDARG00000013134	ENSDART00000002217
Metazoa_SRP	ENSDARG00000115976	ENSDART00000192061
hs6st1b	ENSDARG00000116688	ENSDART00000180982
clptm1	ENSDARG00000109534	ENSDART00000180498
	ENSDARG00000111699	ENSDART00000185017
	ENSDARG00000116845	ENSDART00000188457
gart	ENSDARG00000101089	ENSDART00000170884
gart	ENSDARG00000101089	ENSDART00000172235
	ENSDARG00000109857	ENSDART00000191629
homer2	ENSDARG00000059349	ENSDART00000082450
	ENSDARG00000114591	ENSDART00000181710
	ENSDARG00000114591	ENSDART00000188194
	ENSDARG00000016227	ENSDART00000016845
ctr9	ENSDARG00000009170	ENSDART00000021317
	ENSDARG00000113287	ENSDART00000187187
ccdc186	ENSDARG00000114218	ENSDART00000186835
ccdc186	ENSDARG00000114218	ENSDART00000187706
ccdc186	ENSDARG00000114218	ENSDART00000188541
pcdh18b	ENSDARG00000116134	ENSDART00000187178
mlycd	ENSDARG00000117073	ENSDART00000189103
	ENSDARG00000113614	ENSDART00000187672
	ENSDARG00000111522	ENSDART00000188962
	ENSDARG00000115898	ENSDART00000181771
	ENSDARG00000110265	ENSDART00000181109
	ENSDARG00000112134	ENSDART00000183953
PRRC2B	ENSDARG00000079639	ENSDART00000112955
	ENSDARG00000116717	ENSDART00000163977
nup62l	ENSDARG00000112620	ENSDART00000188271
	ENSDARG00000109940	ENSDART00000191095
nanog	ENSDARG00000075113	ENSDART00000114762
waif2	ENSDARG00000111441	ENSDART00000189095
	ENSDARG00000067592	ENSDART00000097308
ablim3	ENSDARG00000112071	ENSDART00000179979
ablim3	ENSDARG00000112071	ENSDART00000182818
cyp46a1.3	ENSDARG00000089177	ENSDART00000122892
stx6	ENSDARG00000042742	ENSDART00000062727
	ENSDARG00000116833	ENSDART00000181256
nprl2	ENSDARG00000059613	ENSDART00000083038
dhrs11a	ENSDARG00000112531	ENSDART00000193437
	ENSDARG00000099693	ENSDART00000165513
	ENSDARG00000088039	ENSDART00000186996
	ENSDARG00000088039	ENSDART00000126868
si:dkey-63j12.4	ENSDARG00000111890	ENSDART00000189712
si:dkey-239i20.4	ENSDARG00000043514	ENSDART00000063884
si:dkey-239i20.4	ENSDARG00000043514	ENSDART00000162620
arhgef39	ENSDARG00000114412	ENSDART00000183598
cdc37	ENSDARG00000099301	ENSDART00000165339
	ENSDARG00000114451	ENSDART00000126444
rps6ka2	ENSDARG00000028469	ENSDART00000044705
tardbpa	ENSDARG00000116205	ENSDART00000184341
tardbpa	ENSDARG00000116205	ENSDART00000183192
tardbpa	ENSDARG00000116205	ENSDART00000188468
lrrn1	ENSDARG00000115960	ENSDART00000187700
	ENSDARG00000105234	ENSDART00000166054
	ENSDARG00000116920	ENSDART00000162233
SLC9A1	ENSDARG00000067784	ENSDART00000169443
	ENSDARG00000114073	ENSDART00000183270
	ENSDARG00000101112	ENSDART00000164097
rasgef1ba	ENSDARG00000116057	ENSDART00000189918
	ENSDARG00000113959	ENSDART00000189171
alas2	ENSDARG00000113125	ENSDART00000172611
	ENSDARG00000111013	ENSDART00000164305
ago4	ENSDARG00000100854	ENSDART00000170988
shisa9a	ENSDARG00000116590	ENSDART00000183897
olfcu1	ENSDARG00000110552	ENSDART00000164686
olfcu1	ENSDARG00000110552	ENSDART00000193035
	ENSDARG00000111040	ENSDART00000181899
cbln9	ENSDARG00000111671	ENSDART00000075950
	ENSDARG00000113188	ENSDART00000172481
	ENSDARG00000109683	ENSDART00000192712
sft2d2b	ENSDARG00000111802	ENSDART00000183097
	ENSDARG00000113944	ENSDART00000003495
si:ch211-226h8.14	ENSDARG00000116143	ENSDART00000191617
si:ch211-226h8.14	ENSDARG00000116143	ENSDART00000190092
gngt2b	ENSDARG00000103543	ENSDART00000170632
	ENSDARG00000088219	ENSDART00000127255
	ENSDARG00000102580	ENSDART00000171220
	ENSDARG00000102580	ENSDART00000176083
	ENSDARG00000104569	ENSDART00000167477
	ENSDARG00000109601	ENSDART00000188126
ranbp3b	ENSDARG00000069056	ENSDART00000100173
PARD3	ENSDARG00000110804	ENSDART00000189870
5S_rRNA	ENSDARG00000084966	ENSDART00000120366
il13ra2	ENSDARG00000111925	ENSDART00000159020
	ENSDARG00000113234	ENSDART00000184409
	ENSDARG00000113234	ENSDART00000191913
5S_rRNA	ENSDARG00000101781	ENSDART00000161057
5S_rRNA	ENSDARG00000080738	ENSDART00000118874
5S_rRNA	ENSDARG00000109088	ENSDART00000177614
5S_rRNA	ENSDARG00000105967	ENSDART00000176795
cdk9	ENSDARG00000111590	ENSDART00000183640
	ENSDARG00000112376	ENSDART00000184709
5S_rRNA	ENSDARG00000115296	ENSDART00000115899
5S_rRNA	ENSDARG00000111632	ENSDART00000193113
5S_rRNA	ENSDARG00000114156	ENSDART00000185285
prrg4	ENSDARG00000030753	ENSDART00000180147
prrg4	ENSDARG00000030753	ENSDART00000151351
cdaa	ENSDARG00000111188	ENSDART00000181686
	ENSDARG00000085713	ENSDART00000121113
	ENSDARG00000094770	ENSDART00000144122
ndufb9	ENSDARG00000112557	ENSDART00000145663
5S_rRNA	ENSDARG00000112568	ENSDART00000193881
5S_rRNA	ENSDARG00000107913	ENSDART00000174486
	ENSDARG00000089602	ENSDART00000056023
5S_rRNA	ENSDARG00000110350	ENSDART00000189542
rab5if	ENSDARG00000074790	ENSDART00000109304
5S_rRNA	ENSDARG00000106802	ENSDART00000177218
	ENSDARG00000116881	ENSDART00000184562
	ENSDARG00000116881	ENSDART00000184711
5S_rRNA	ENSDARG00000112857	ENSDART00000184459
5S_rRNA	ENSDARG00000084540	ENSDART00000119940
	ENSDARG00000031534	ENSDART00000079333
5S_rRNA	ENSDARG00000114466	ENSDART00000191242
SNORA63	ENSDARG00000083378	ENSDART00000116280
5S_rRNA	ENSDARG00000100874	ENSDART00000159431
5S_rRNA	ENSDARG00000116130	ENSDART00000180311
	ENSDARG00000109810	ENSDART00000184328
5S_rRNA	ENSDARG00000109479	ENSDART00000181047
5S_rRNA	ENSDARG00000085140	ENSDART00000120540
	ENSDARG00000114853	ENSDART00000188339
5S_rRNA	ENSDARG00000100989	ENSDART00000158450
5S_rRNA	ENSDARG00000116611	ENSDART00000174943
5S_rRNA	ENSDARG00000113734	ENSDART00000182300
	ENSDARG00000112943	ENSDART00000109528
5S_rRNA	ENSDARG00000112440	ENSDART00000192543
5S_rRNA	ENSDARG00000111514	ENSDART00000190577
U1	ENSDARG00000112182	ENSDART00000186675
5S_rRNA	ENSDARG00000084803	ENSDART00000120203
5S_rRNA	ENSDARG00000111090	ENSDART00000175449
5S_rRNA	ENSDARG00000105888	ENSDART00000179223
5S_rRNA	ENSDARG00000107158	ENSDART00000176813
DPYD	ENSDARG00000086853	ENSDART00000162903
5S_rRNA	ENSDARG00000116691	ENSDART00000193549
5S_rRNA	ENSDARG00000110330	ENSDART00000190482
palm2akap2	ENSDARG00000069608	ENSDART00000101431
palm2akap2	ENSDARG00000069608	ENSDART00000165942
lztr1	ENSDARG00000114621	ENSDART00000185565
	ENSDARG00000109508	ENSDART00000188538
5S_rRNA	ENSDARG00000116078	ENSDART00000189939
U3	ENSDARG00000112804	ENSDART00000193168
U6	ENSDARG00000111187	ENSDART00000181907
U5	ENSDARG00000085166	ENSDART00000120566
5S_rRNA	ENSDARG00000107988	ENSDART00000179523
5S_rRNA	ENSDARG00000110081	ENSDART00000188714
Metazoa_SRP	ENSDARG00000087060	ENSDART00000130025
SNORD18	ENSDARG00000080636	ENSDART00000117472
U1	ENSDARG00000103431	ENSDART00000166240
	ENSDARG00000108937	ENSDART00000184138
	ENSDARG00000108937	ENSDART00000177664
5S_rRNA	ENSDARG00000106670	ENSDART00000175225
5S_rRNA	ENSDARG00000084797	ENSDART00000120197
Metazoa_SRP	ENSDARG00000087770	ENSDART00000129868
WDR48	ENSDARG00000102302	ENSDART00000190897
WDR48	ENSDARG00000102302	ENSDART00000191338
WDR48	ENSDARG00000102302	ENSDART00000160091
	ENSDARG00000081623	ENSDART00000118155
	ENSDARG00000110151	ENSDART00000181162
	ENSDARG00000106858	ENSDART00000175193
TPPP	ENSDARG00000105029	ENSDART00000166470
dre-mir-29b3	ENSDARG00000081284	ENSDART00000118920
acap3b	ENSDARG00000099240	ENSDART00000162369
mir196c	ENSDARG00000106838	ENSDART00000169385
	ENSDARG00000110681	ENSDART00000190529
dre-mir-430b-12	ENSDARG00000113089	ENSDART00000129847
fkrp	ENSDARG00000100467	ENSDART00000161445
fkrp	ENSDARG00000100467	ENSDART00000180160
	ENSDARG00000113324	ENSDART00000188763
	ENSDARG00000113324	ENSDART00000186596
	ENSDARG00000113324	ENSDART00000180673
	ENSDARG00000113324	ENSDART00000188815
bcl7bb	ENSDARG00000116093	ENSDART00000179676
	ENSDARG00000115503	ENSDART00000188715
zgc:173545	ENSDARG00000092026	ENSDART00000144659
phactr1	ENSDARG00000023916	ENSDART00000014606
atp1a1b	ENSDARG00000115121	ENSDART00000166968
atp1a1b	ENSDARG00000115121	ENSDART00000161781
arhgef7a	ENSDARG00000114088	ENSDART00000045093
cept1a	ENSDARG00000058716	ENSDART00000081601
mrpl18	ENSDARG00000112114	ENSDART00000193870
abhd18	ENSDARG00000101961	ENSDART00000168510
abhd18	ENSDARG00000101961	ENSDART00000163543
nosip	ENSDARG00000112335	ENSDART00000186409
znf668	ENSDARG00000112533	ENSDART00000193444
nr1h3	ENSDARG00000098439	ENSDART00000192670
nr1h3	ENSDARG00000098439	ENSDART00000170935
nr1h3	ENSDARG00000098439	ENSDART00000159982
rps6kb1b	ENSDARG00000115202	ENSDART00000184091
tspan4b	ENSDARG00000112485	ENSDART00000183783
	ENSDARG00000109366	ENSDART00000163357
pid1	ENSDARG00000114639	ENSDART00000188679
	ENSDARG00000112052	ENSDART00000191210
stx18	ENSDARG00000035763	ENSDART00000051893
	ENSDARG00000107283	ENSDART00000175271
	ENSDARG00000107283	ENSDART00000187913
dpysl2b	ENSDARG00000109782	ENSDART00000185471
itgb3a	ENSDARG00000056767	ENSDART00000025358
rnps1	ENSDARG00000116743	ENSDART00000182191
ghra	ENSDARG00000112689	ENSDART00000192223
abcc8	ENSDARG00000114458	ENSDART00000191449
abcc8	ENSDARG00000114458	ENSDART00000187632
cxcl11.7	ENSDARG00000113389	ENSDART00000184707
	ENSDARG00000115208	ENSDART00000191000
	ENSDARG00000115208	ENSDART00000183682
dido1	ENSDARG00000057940	ENSDART00000110882
dido1	ENSDARG00000057940	ENSDART00000181381
dido1	ENSDARG00000057940	ENSDART00000189312
dido1	ENSDARG00000057940	ENSDART00000103950
bnip1a	ENSDARG00000114927	ENSDART00000186909
arfip2b	ENSDARG00000109805	ENSDART00000192994
	ENSDARG00000114369	ENSDART00000180480
zgc:153935	ENSDARG00000114941	ENSDART00000191072
	ENSDARG00000113077	ENSDART00000182155
ugt8	ENSDARG00000112659	ENSDART00000183528
oafa	ENSDARG00000075851	ENSDART00000183764
oafa	ENSDARG00000075851	ENSDART00000109931
tent5ab	ENSDARG00000054641	ENSDART00000184259
tent5ab	ENSDARG00000054641	ENSDART00000076876
RNF14	ENSDARG00000104631	ENSDART00000181467
	ENSDARG00000111477	ENSDART00000179785
htr1d	ENSDARG00000109498	ENSDART00000042501
prpf18	ENSDARG00000113879	ENSDART00000188687
	ENSDARG00000116832	ENSDART00000189948
cttnbp2nlb	ENSDARG00000109450	ENSDART00000191940
	ENSDARG00000111552	ENSDART00000141709
	ENSDARG00000034598	ENSDART00000192430
	ENSDARG00000034598	ENSDART00000189589
	ENSDARG00000034598	ENSDART00000192736
	ENSDARG00000034598	ENSDART00000046694
	ENSDARG00000034598	ENSDART00000189751
	ENSDARG00000053062	ENSDART00000056324
	ENSDARG00000052646	ENSDART00000056984
smim14	ENSDARG00000110934	ENSDART00000190469
atxn1a	ENSDARG00000115198	ENSDART00000186168
	ENSDARG00000110894	ENSDART00000179768
OLFML2A	ENSDARG00000113533	ENSDART00000182580
RAPGEF6	ENSDARG00000010945	ENSDART00000181525
RAPGEF6	ENSDARG00000010945	ENSDART00000187268
RAPGEF6	ENSDARG00000010945	ENSDART00000181390
RAPGEF6	ENSDARG00000010945	ENSDART00000191003
RAPGEF6	ENSDARG00000010945	ENSDART00000063714
RAPGEF6	ENSDARG00000010945	ENSDART00000188963
zeb2a	ENSDARG00000111349	ENSDART00000189368
asmtl	ENSDARG00000114151	ENSDART00000189616
gphna	ENSDARG00000089076	ENSDART00000168522
gphna	ENSDARG00000089076	ENSDART00000191799
gphna	ENSDARG00000089076	ENSDART00000189684
gphna	ENSDARG00000089076	ENSDART00000153942
gphna	ENSDARG00000089076	ENSDART00000187272
gphna	ENSDARG00000089076	ENSDART00000127692
gphna	ENSDARG00000089076	ENSDART00000167085
gphna	ENSDARG00000089076	ENSDART00000155030
b4galnt4a	ENSDARG00000112006	ENSDART00000192603
	ENSDARG00000099390	ENSDART00000164896
	ENSDARG00000112763	ENSDART00000181394
	ENSDARG00000112763	ENSDART00000184794
	ENSDARG00000112763	ENSDART00000182283
	ENSDARG00000109792	ENSDART00000183786
	ENSDARG00000100321	ENSDART00000171558
tipin	ENSDARG00000110772	ENSDART00000189930
tmf1	ENSDARG00000115697	ENSDART00000192836
spry1	ENSDARG00000103985	ENSDART00000171976
CAMTA1	ENSDARG00000007824	ENSDART00000046663
CAMTA1	ENSDARG00000007824	ENSDART00000157659
ECEL1	ENSDARG00000060549	ENSDART00000085387
dnajb6b	ENSDARG00000110048	ENSDART00000192012
cox5ab	ENSDARG00000099663	ENSDART00000172518
rad51d	ENSDARG00000026400	ENSDART00000128350
zgc:112966	ENSDARG00000099057	ENSDART00000158774
gucy1b1	ENSDARG00000111397	ENSDART00000184261
NRXN2	ENSDARG00000113112	ENSDART00000185942
	ENSDARG00000100364	ENSDART00000165277
papss2a	ENSDARG00000110734	ENSDART00000190096
	ENSDARG00000101956	ENSDART00000162027
epc1b	ENSDARG00000060054	ENSDART00000084223
slc22a3	ENSDARG00000058775	ENSDART00000081707
npy4r	ENSDARG00000113787	ENSDART00000180653
zeb2a	ENSDARG00000115964	ENSDART00000185700
mcoln3b	ENSDARG00000102050	ENSDART00000165963
mcoln3b	ENSDARG00000102050	ENSDART00000186649
mcoln3b	ENSDARG00000102050	ENSDART00000185773
idh1	ENSDARG00000117104	ENSDART00000186839
idh1	ENSDARG00000117104	ENSDART00000185228
LHX3	ENSDARG00000003803	ENSDART00000124939
LHX3	ENSDARG00000003803	ENSDART00000097164
dnaaf4	ENSDARG00000099161	ENSDART00000165855
msi2a	ENSDARG00000114442	ENSDART00000184094
	ENSDARG00000116843	ENSDART00000180096
	ENSDARG00000111408	ENSDART00000180525
	ENSDARG00000111408	ENSDART00000189427
	ENSDARG00000111408	ENSDART00000181996
rhbdl1	ENSDARG00000087040	ENSDART00000125145
zbtb37	ENSDARG00000116054	ENSDART00000181601
	ENSDARG00000113159	ENSDART00000184372
eomesa	ENSDARG00000006640	ENSDART00000007206
eomesa	ENSDARG00000006640	ENSDART00000186626
eomesa	ENSDARG00000006640	ENSDART00000122257
anpeplb	ENSDARG00000111591	ENSDART00000172667
	ENSDARG00000052114	ENSDART00000073903
	ENSDARG00000052114	ENSDART00000174031
	ENSDARG00000052114	ENSDART00000174018
	ENSDARG00000112984	ENSDART00000191392
ppap2d	ENSDARG00000116424	ENSDART00000158053
pdlim5b	ENSDARG00000027600	ENSDART00000169779
pdlim5b	ENSDARG00000027600	ENSDART00000036090
pdlim5b	ENSDARG00000027600	ENSDART00000168127
	ENSDARG00000074082	ENSDART00000114225
	ENSDARG00000074082	ENSDART00000169279
btr29	ENSDARG00000099138	ENSDART00000159024
gpc1a	ENSDARG00000110513	ENSDART00000179710
ponzr3	ENSDARG00000116407	ENSDART00000187623
	ENSDARG00000116804	ENSDART00000184817
cd68	ENSDARG00000114130	ENSDART00000191444
clk2b	ENSDARG00000059870	ENSDART00000083713
zgc:101130	ENSDARG00000101926	ENSDART00000161813
manf	ENSDARG00000114083	ENSDART00000186104
mrps16	ENSDARG00000098972	ENSDART00000163609
mrps16	ENSDARG00000098972	ENSDART00000192895
	ENSDARG00000112422	ENSDART00000188918
	ENSDARG00000112422	ENSDART00000174924
pax8	ENSDARG00000015879	ENSDART00000029014
PIEZO1	ENSDARG00000076870	ENSDART00000108646
	ENSDARG00000101754	ENSDART00000157920
	ENSDARG00000101754	ENSDART00000186767
p4ha1a	ENSDARG00000114754	ENSDART00000190163
p4ha1a	ENSDARG00000114754	ENSDART00000185113
p4ha1a	ENSDARG00000114754	ENSDART00000180064
si:busm1-194e12.8	ENSDARG00000103702	ENSDART00000158400
cfap36	ENSDARG00000037079	ENSDART00000102511
gria1a	ENSDARG00000111182	ENSDART00000186031
	ENSDARG00000104302	ENSDART00000160634
slc8a4b	ENSDARG00000037145	ENSDART00000054007
cox15	ENSDARG00000075933	ENSDART00000109737
	ENSDARG00000114006	ENSDART00000189927
	ENSDARG00000100202	ENSDART00000162991
neurod6b	ENSDARG00000020794	ENSDART00000185805
neurod6b	ENSDARG00000020794	ENSDART00000111135
neurod6b	ENSDARG00000020794	ENSDART00000018150
	ENSDARG00000116119	ENSDART00000181696
	ENSDARG00000114852	ENSDART00000191276
PDE1C	ENSDARG00000090398	ENSDART00000122716
	ENSDARG00000078364	ENSDART00000109390
	ENSDARG00000115005	ENSDART00000191963
gria1b	ENSDARG00000111658	ENSDART00000185463
	ENSDARG00000104524	ENSDART00000168202
gig2i	ENSDARG00000099325	ENSDART00000164910
minpp1a	ENSDARG00000110567	ENSDART00000187737
	ENSDARG00000071588	ENSDART00000122678
mob2b	ENSDARG00000012005	ENSDART00000126916
cldn7a	ENSDARG00000115826	ENSDART00000192390
mcc	ENSDARG00000105237	ENSDART00000171193
	ENSDARG00000116972	ENSDART00000182162
acvr2bb	ENSDARG00000103108	ENSDART00000170353
gpr107	ENSDARG00000103200	ENSDART00000168870
	ENSDARG00000110701	ENSDART00000181199
tnni1d	ENSDARG00000109665	ENSDART00000181940
5S_rRNA	ENSDARG00000112529	ENSDART00000188922
chchd4a	ENSDARG00000110078	ENSDART00000180861
5S_rRNA	ENSDARG00000103152	ENSDART00000169910
5S_rRNA	ENSDARG00000107312	ENSDART00000176207
5S_rRNA	ENSDARG00000110235	ENSDART00000158177
endouc	ENSDARG00000109519	ENSDART00000180090
5S_rRNA	ENSDARG00000105865	ENSDART00000176782
5S_rRNA	ENSDARG00000102444	ENSDART00000165686
csnk1g2b	ENSDARG00000114050	ENSDART00000187469
csnk1g2b	ENSDARG00000114050	ENSDART00000184951
csnk1g2b	ENSDARG00000114050	ENSDART00000186655
	ENSDARG00000113249	ENSDART00000181714
5S_rRNA	ENSDARG00000111045	ENSDART00000179740
5S_rRNA	ENSDARG00000108752	ENSDART00000176629
FKBP3	ENSDARG00000098059	ENSDART00000172631
5S_rRNA	ENSDARG00000111286	ENSDART00000188439
ubald1b	ENSDARG00000020976	ENSDART00000074010
pmt	ENSDARG00000100482	ENSDART00000185403
pmt	ENSDARG00000100482	ENSDART00000191357
pmt	ENSDARG00000100482	ENSDART00000161460
5S_rRNA	ENSDARG00000111149	ENSDART00000184166
5S_rRNA	ENSDARG00000107462	ENSDART00000179441
U1	ENSDARG00000117081	ENSDART00000130113
U6	ENSDARG00000111752	ENSDART00000180730
	ENSDARG00000111833	ENSDART00000184186
U7	ENSDARG00000081015	ENSDART00000116738
Vault	ENSDARG00000084089	ENSDART00000119489
	ENSDARG00000115782	ENSDART00000193078
hspa5	ENSDARG00000103846	ENSDART00000169404
5S_rRNA	ENSDARG00000085131	ENSDART00000120531
mrpl1	ENSDARG00000114027	ENSDART00000188396
5S_rRNA	ENSDARG00000100748	ENSDART00000119168
U6	ENSDARG00000113929	ENSDART00000189340
5S_rRNA	ENSDARG00000084414	ENSDART00000119814
	ENSDARG00000083325	ENSDART00000115804
5S_rRNA	ENSDARG00000084957	ENSDART00000120357
5S_rRNA	ENSDARG00000082165	ENSDART00000117704
5S_rRNA	ENSDARG00000107174	ENSDART00000176710
pecam1a	ENSDARG00000060263	ENSDART00000084729
	ENSDARG00000103355	ENSDART00000166520
U1	ENSDARG00000109985	ENSDART00000186447
5S_rRNA	ENSDARG00000112538	ENSDART00000181747
mir203a	ENSDARG00000081779	ENSDART00000118236
mirlet7g-1	ENSDARG00000083280	ENSDART00000115522
CUBN	ENSDARG00000087013	ENSDART00000166212
	ENSDARG00000080188	ENSDART00000116664
